"","age_category","author","availability","core","id","in_degree","is_cited","is_citing","lb","out_degree","place","publ_country","publ_language","title","type_category","year","topicality_final","topicality","bridging_final","community_max"
"IEI0072107","3.0","Torcellan, Gianfranco","47","True","28379","26","True","False","False","0","Venezia","IT","ita","Una figura della Venezia settecentesca: Andrea Memmo : ricerche sulla crisi dell'aristocrazia veneziana","3.0","1963.0","0.4349020954998282","0.8292682926829268","-0.9938165578838887","1"
"IEI0079101","3.0","Costantini, Massimo","41","True","939","10","True","False","False","0","Venezia","IT","ita","L'albero della libertà economica : il processo di scioglimento delle corporazioni veneziane","3.0","1987.0","-0.2232142857142857","0.7142857142857143","-0.1116071428571428","1"
"IEI0082303","3.0","Thiriet, Freddy","16","True","26452","14","True","False","False","0","Paris","FR","fre","Histoire de Venise","3.0","1952.0","0.17741935483870963","0.6774193548387096","-0.025268817204301075","2"
"IEI0111134","3.0","a cura di Stefano Gasparri, Giovanni Levi e Pierandrea Moro","79","True","10982","13","True","False","False","0","Bologna","IT","ita","Venezia : itinerari per la storia della città","2.0","1997.0","-0.2514619883040936","0.5263157894736842","0.31091617933723203","1"
"LI30002080","2.0","Molmenti, Pompeo","5","True","6622","10","True","False","False","0","Bergamo","IT","ita","La storia di Venezia nella vita privata : dalle origini alla caduta della Repubblica","3.0","1906.0","-0.07575757575757569","0.8333333333333334","-0.6363636363636365","0"
"LIA0011260","2.0","Paoletti, Ermolao","20","True","4551","46","True","False","False","0","Venezia","IT","ita","Il fiore di Venezia ossia i quadri, i monumenti, le vedute, ed i costumi veneziani","2.0","","0.35277048909060826","0.9929378531073446","-1.3008474576271187","0"
"LIA0012537","2.0","","2","True","26997","58","True","False","False","0","Venezia","IT","ita","Venezia e le sue lagune","3.0","1847.0","0.44612948413423476","0.8974358974358975","-0.6326258196804515","0"
"LIA0012925","2.0","Zanotto, Francesco","20","True","32869","13","True","False","False","0","Venezia","IT","ita","Il Palazzo ducale di Venezia","3.0","1853.0","0.4519450800915332","0.9782608695652174","-0.9668192219679633","0"
"LIA0036859","2.0","Nani Mocenigo, Mario","2","True","14189","21","True","False","False","0","Roma","IT","ita","Storia della Marina veneziana da Lepanto ala caduta della repubblica","3.0","1935.0","0.07773279352226714","0.631578947368421","0.09999999999999998","1"
"LIA0128816","3.0","Timofiewitsch, Wladimir","3","True","3361","12","True","False","False","0","Vicenza","IT","ger","La Chiesa del Redentore","3.0","1969.0","0.2222222222222222","1.0","-0.5814814814814815","0"
"LIA0607562","2.0","Carrano, Francesco","6","True","24664","10","True","False","False","0","Genova","IT","ita","Della difesa di Venezia negli anni 1848-49 : narrazione","3.0","1850.0","0.4","1.0","-1.9571428571428573","3"
"LIA0963830","3.0","Carlo Battisti","1","True","14163","10","True","False","False","0","Firenze","IT","ita","Dizionario etimologico italiano","2.0","1957.0","0.4545454545454546","0.9545454545454546","-0.15227272727272734","2"
"LO10003659","3.0","Niero, Antonio","26","True","27301","27","True","False","False","0","Venezia","IT","ita","I patriarchi di Venezia : da Lorenzo Giustiniani ai nostri giorni","3.0","1961.0","0.14502164502164494","0.7878787878787878","-0.31320346320346315","1"
"LO10021755","3.0","Rylands, Philip","36","True","20748","13","True","False","False","0","Milano","IT","ita","Palma il Vecchio : l'opera completa","3.0","1988.0","0.2857142857142857","1.0","-0.8333333333333334","0"
"LO10024137","3.0","Wolters, Wolfgang","61","True","30101","22","True","True","True","465","Venezia","IT","ita","Storia e politica nei dipinti di Palazzo Ducale : aspetti dell'autocelebrazione della Repubblica di Venezia nel Cinquecento","3.0","1987.0","0.1645390070921986","0.8666666666666667","-0.1578014184397164","0"
"LO10044872","3.0","Zorzi, Alvise","143","True","14030","10","True","False","False","0","Milano","IT","ita","La repubblica del leone : storia di Venezia","3.0","1979.0","-0.375","0.625","0.21577380952380953","0"
"LO10052464","3.0","Ventura, Angelo","120","True","14086","39","True","False","False","0","Bari","IT","ita","Nobiltà e popolo nella società veneta del '400 e '500","3.0","1964.0","0.17017844540780325","0.9174311926605505","-0.687796148805323","1"
"LO10058269","3.0","a cura di Agostino Pertusi","42","True","4260","11","True","False","False","0","Firenze","IT","ita","La storiografia veneziana fino al secolo 16. : aspetti e problemi","3.0","1970.0","0.0","0.625","0.0","2"
"LO10063130","3.0","Concina, Ennio","108","True","31795","19","True","False","False","0","Roma","IT","ita","La macchina territoriale : la progettazione della difesa nel Cinquecento veneto","3.0","1983.0","0.13372717508055854","0.868421052631579","-0.1975026852846402","0"
"LO10064697","3.0","Dorigo, Wladimiro","10","True","36080","33","True","False","False","0","Milano","IT","ita","Venezia origini : fondamenti, ipotesi, metodi","3.0","1983.0","0.1411290322580645","0.625","-0.7190860215053764","0"
"LO10094975","3.0","Vitali, Achille","15","True","34391","15","True","False","False","0","Venezia","IT","ita","La moda a Venezia attraverso i secoli : lessico ragionato","2.0","1992.0","-0.06315789473684219","0.7368421052631579","0.2387218045112781","1"
"LO10095466","2.0","Tassini, Giuseppe","32","True","2510","11","True","False","False","0","Venezia","IT","ita","Curiosita veneziane","3.0","1915.0","0.5490196078431373","0.8823529411764706","-0.7875816993464053","0"
"LO10095818","2.0","Gattinoni, Gregorio","37","True","36169","13","True","False","False","0","Venezia","IT","ita","Il campanile di San Marco : monografia storica","3.0","1910.0","0.34509803921568627","0.9333333333333333","-0.7823529411764706","0"
"LO10097426","3.0","Maretto, Paolo","21","True","12344","19","True","False","False","0","Roma","IT","ita","L'edilizia gotica veneziana","3.0","1960.0","0.40296296296296286","0.9629629629629629","-0.4255555555555556","0"
"LO10099930","3.0","Meneghin, Vittorino","2","True","13445","24","True","False","False","0","Venezia","IT","ita","San Michele in Isola di Venezia","3.0","1962.0","0.07636257650830658","0.8297872340425532","-0.24387933547070828","0"
"LO10101392","2.0","Gallo, Rodolfo","11","True","20345","10","True","False","False","0","Venezia","IT","ita","Una famiglia patrizia : i Pisani ed i palazzi di S. Stefano e di Stra","3.0","1945.0","0.16666666666666663","1.0","-0.875","0"
"LO10232297","2.0","Nolhac, Pierre : de","15","True","3359","12","True","False","False","0","Torino","IT","ita","Il viaggio in Italia di Enrico 3. re di Francia e le feste a Venezia, Ferrara, Mantova e Torino","3.0","1890.0","0.2867647058823529","0.875","-0.5012254901960783","1"
"LO10243278","2.0","Apollonio, Ferdinando","26","True","32948","13","True","False","False","0","S.l","IT","ita","La chiesa e il convento di S. Stefano in Venezia","3.0","1911.0","0.472972972972973","0.972972972972973","-1.5067567567567568","0"
"LO10243456","2.0","note di G. Morazzoni","50","True","20138","10","True","False","False","0","Milano","IT","ita","La moda a Venezia nel secolo 18","3.0","1931.0","0.1692307692307693","0.7692307692307693","-0.4692307692307691","4"
"LO10244105","2.0","note di G. Morazzoni","45","True","19471","11","True","False","False","0","Milano","IT","ita","Il libro illustrato veneziano del Settecento","1.0","1943.0","-0.05494505494505497","0.7142857142857143","0.07967032967032961","0"
"LO10244909","2.0","a cura di Rodolfo Pallucchini","32","True","4628","10","True","False","False","0","Venezia","IT","ita","I capolavori dei musei veneti : catalogo della mostra","2.0","1946.0","0.5384615384615384","1.0","-1.1923076923076923","0"
"LO10247826","3.0","Museo Correr","69","True","32888","11","True","False","False","0","Venezia","IT","ita","Il Museo Correr di Venezia : dipinti del 17. e 18. secolo","2.0","1960.0","0.5655172413793104","0.9655172413793104","-1.0517241379310345","0"
"LO10261764","3.0","Gottardi, Michele","52","True","25702","19","True","False","False","0","Milano","IT","ita","L'Austria a Venezia : società e istituzioni nella prima dominazione austriaca, 1798-1806","3.0","1993.0","-0.01199400299850073","0.6086956521739131","0.16304347826086962","1"
"LO10307046","3.0","Pallucchini, Rodolfo","42","True","35196","25","True","False","False","0","Milano","IT","ita","La pittura veneziana del Seicento","3.0","1981.0","0.502538970240907","0.9956896551724138","-1.3329003306565894","0"
"LO10324513","2.0","Nani Mocenigo, Filippo","19","True","23898","11","True","False","False","0","Venezia","IT","ita","Della letteratura veneziana del secolo 19. : notizie ed appunti","3.0","1916.0","0.375","1.0","-1.0798611111111112","0"
"LO10330021","3.0","Lowry, Martin","45","True","35286","11","True","True","True","137","Oxford","GB","eng","The world of Aldus Manutius : business and scholarship in Renaissance Venice","3.0","1979.0","-0.11904761904761907","0.7142857142857143","0.19047619047619058","1"
"LO10330029","3.0","Grendler, Paul F","43","True","1339","33","True","True","True","117","Princeton, N.J","US","eng","The Roman Inquisition and the Venetian press, 1540-1605","3.0","1977.0","0.2926211719315167","0.965034965034965","-0.7772787557270315","1"
"LO10330035","3.0","Gerulaitis, Leonardas Vytautas","24","True","15867","10","True","True","True","150","Chicago","US","eng","booksing and publishing in fifteenth-century Venice","3.0","1976.0","-0.0625","0.9375","-0.0892857142857143","1"
"LO10341376","2.0","Moschetti, Andrea","34","True","36862","10","True","False","False","0","Padova","IT","ita","Il Museo civico di Padova : cenni storici e illustrativi","2.0","1938.0","0.16666666666666663","1.0","-1.25","0"
"LO10346799","2.0","Lorenzetti, Giulio","31","True","10503","41","True","False","False","0","Venezia [ecc.","IT","ita","Venezia e il suo estuario : guida storico-artistica","2.0","1926.0","0.32356811630530136","0.9968354430379747","-1.157663867652588","0"
"LO10370716","2.0","Luzio, Alessandro","24","True","27911","12","True","False","False","0","Milano","IT","ita","La Galleria dei Gonzaga venduta all'Inghilterra nel 1627-28 : documenti degli archivi di Mantova e Londra","1.0","1913.0","0.2857142857142857","1.0","-1.019047619047619","0"
"LO10381812","2.0","Cessi, Roberto","86","True","3870","13","True","False","False","0","Milano","IT","ita","Storia della Repubblica di Venezia","3.0","","0.34299516908212563","0.7777777777777778","-0.2946859903381642","1"
"LO10395295","2.0","Marchesi, Vincenzo","57","True","26726","11","True","True","True","57","Venezia","IT","ita","Storia documentata della rivoluzione e della difesa di Venezia negli anni 1848-49 tratta da fonti italiane ed austriache","3.0","1916.0","0.4545454545454546","1.0","-1.6616161616161615","3"
"LO10407673","2.0","edited by Rawdon Brown","5","True","9128","10","True","False","False","0","London","GB","eng","Preface to calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice, and in other libraries of northern Italy","3.0","","0.10416666666666663","0.9375","-0.5416666666666667","1"
"LO10414481","2.0","Quadri, Antonio","10","True","11883","10","True","False","False","0","Venezia","IT","ita","Descrizione topografica di Venezia e delle adjacenti lagune","2.0","1844.0","0.16666666666666663","1.0","-0.5793650793650793","0"
"LO10424811","2.0","Renier Michiel, Giustina","29","True","13832","18","True","False","False","0","Venezia","IT","ita","Origine delle feste veneziane","3.0","1916.0","-0.11363636363636365","0.6363636363636364","0.5293560606060606","0"
"LO10428143","2.0","Rezasco, Giulio","46","True","7604","11","True","False","False","0","Firenze","IT","ita","Dizionario del linguaggio italiano storico ed amministrativo","2.0","1881.0","-0.05555555555555558","0.7777777777777778","-0.42592592592592593","1"
"LO10434428","2.0","Roberti, Melchiorre","3","True","1791","32","True","False","False","0","Padova","IT","ita","Le magistrature giudiziarie veneziane e i loro capitolari fino al 1300","1.0","1906.0","0.13061467924106318","0.8860103626943006","-0.3438699817348194","2"
"LO10466858","2.0","Ordine degli ingegneri","20","True","11105","13","True","False","False","0","Venezia","IT","ita","L'ingegneria a Venezia dell'ultimo ventennio","3.0","1887.0","0.005287896592244379","0.9782608695652174","-0.21974148061104581","0"
"LO10512321","2.0","Sottas, Jules","17","True","21526","16","True","False","False","0","Paris","FR","fre","Les messageries maritimes de Venise aux 14. et 15. siècles","3.0","1938.0","0.2072968490878938","0.9850746268656716","-0.8394140409065783","2"
"LO10535522","3.0","Tassini, Giuseppe","19","True","26106","12","True","False","False","0","Venezia","IT","ita","Feste, spettacoli, divertimenti e piaceri degli antichi veneziani","3.0","1961.0","0.4235294117647058","0.8235294117647058","-1.3294117647058825","1"
"LO10621573","3.0","Sereni, Emilio","6","True","7767","10","True","False","False","0","Roma","IT","ita","Città e campagna nella storia d'Italia","3.0","1954.0","0.3545454545454546","0.9545454545454546","-0.8772727272727272","0"
"LO10725217","3.0","Sansovino, Francesco","39","True","7753","12","True","False","False","0","Bergamo","IT","ita","Venetia città nobilissima et singolare descritta in 14. libri","1.0","2002.0","0.375","1.0","-0.8298611111111112","0"
"LO10736640","2.0","Tassini, Giuseppe","14","True","7025","32","True","False","False","0","Venezia","IT","ita","Curiosità veneziane","3.0","1933.0","-0.007494545109572148","0.8192771084337349","-0.13089365335357173","0"
"LO10768523","3.0","Muraro, Michelangelo","3","True","7123","13","True","False","False","0","Milano","IT","ita","Pittura veneta del Settecento","3.0","1959.0","0.4736842105263158","1.0","-1.5","0"
"LO10780644","3.0","Pallucchini, Rodolfo","55","True","36766","19","True","True","True","122","Venezia","IT","ita","Storia della pittura veneziana","3.0","1964.0","0.48130841121495327","0.9813084112149533","-0.9985536270583","0"
"LO11080526","2.0","Mutinelli, Fabio","5","True","16358","36","True","False","False","0","Venezia","IT","ita","Lessico veneto che contiene l'antica fraseologia volgare e forense ..","3.0","1851.0","-0.2049910873440285","0.43137254901960786","0.40808080808080804","0"
"LO11335281","3.0","Brunello, Franco","1","True","33600","11","True","False","False","0","Vicenza","IT","ita","L'arte delle tintura nella storia dell'umanità","3.0","1968.0","0.2941176470588235","0.8823529411764706","-0.11764705882352944","4"
"LO11492157","2.0","Bistort, Giulio","1","True","6833","51","True","False","False","0","Venezia","IT","ita","Il magistrato alle pompe nella Repubblica di Venezia : studio storico","3.0","1912.0","0.2509604563622958","0.71671388101983","-0.05616729403546894","1"
